order_id,order_date,date_id,customer_id,store_id,employee_id,payment_method,order_status,total_revenue,total_cost
ORD0009107,9/7/2022,20220907,CUS02829,10,EMP0154,Vodafone Cash,Completed,12540,10500
ORD0004937,9/7/2022,20220907,CUS02234,5,EMP0110,Vodafone Cash,Completed,960,470
ORD0003713,9/7/2022,20220907,CUS01939,8,EMP0142,Fawry,Completed,798,400
ORD0001820,9/7/2022,20220907,CUS02694,2,EMP0038,InstaPay,Completed,9900,10500
ORD0006793,9/7/2022,20220907,CUS02292,1,EMP0028,Cash,Completed,808,480
ORD0002841,9/7/2022,20220907,CUS02287,4,EMP0093,Fawry,Completed,20160,17800
ORD0005721,9/7/2022,20220907,CUS02532,3,EMP0055,Credit Card,Completed,590,270
ORD0010275,9/7/2022,20220907,CUS01943,8,EMP0142,InstaPay,Completed,1116,620
ORD0006534,9/8/2022,20220908,CUS01913,12,EMP0184,InstaPay,Completed,330,160
ORD0011508,9/8/2022,20220908,CUS01728,3,EMP0068,InstaPay,Completed,513,260
ORD0001678,9/8/2022,20220908,CUS00859,14,EMP0194,Cash,Completed,1967.5,1020
ORD0001998,9/8/2022,20220908,CUS01967,3,EMP0067,Cash,Completed,930,490
ORD0003817,9/8/2022,20220908,CUS01882,2,EMP0039,Vodafone Cash,Completed,1200,580
ORD0006779,9/8/2022,20220908,CUS00882,4,EMP0094,InstaPay,Completed,4920,4580
ORD0008017,9/8/2022,20220908,CUS02585,7,EMP0130,Credit Card,Completed,136,70
ORD0005204,9/8/2022,20220908,CUS02384,3,EMP0078,Fawry,Returned,1440,780
ORD0011333,9/8/2022,20220908,CUS00978,1,EMP0006,Fawry,Completed,2492.5,1380
ORD0004593,9/8/2022,20220908,CUS01080,9,EMP0150,Credit Card,Completed,560,280
ORD0005112,9/9/2022,20220909,CUS02703,3,EMP0066,Fawry,Completed,568,300
ORD0002099,9/9/2022,20220909,CUS01928,4,EMP0079,Credit Card,Completed,702,390
ORD0001131,9/9/2022,20220909,CUS00759,3,EMP0067,Credit Card,Completed,1372,720
ORD0007827,9/9/2022,20220909,CUS01427,1,EMP0017,InstaPay,Completed,720,330
ORD0000206,9/9/2022,20220909,CUS00229,11,EMP0166,Fawry,Completed,50310,42100
ORD0005952,9/9/2022,20220909,CUS00474,11,No_Employee_id,Cash,Completed,17982.5,14240
ORD0005546,9/9/2022,20220909,CUS00468,5,EMP0102,InstaPay,Returned,655.5,340
ORD0009609,9/9/2022,20220909,CUS00038,12,EMP0178,Vodafone Cash,Completed,4575,4770
ORD0010914,9/9/2022,20220909,CUS01762,12,EMP0175,Debit Card,Completed,1090,530
ORD0005009,9/10/2022,20220910,CUS02366,8,EMP0141,Fawry,Completed,3160,1550
ORD0003414,9/10/2022,20220910,CUS00171,4,EMP0088,Debit Card,Completed,2000,1600
ORD0009488,9/10/2022,20220910,CUS02451,1,EMP0018,Fawry,Completed,570,280
ORD0009647,9/10/2022,20220910,CUS00739,2,EMP0043,Fawry,Completed,324,160
ORD0006415,9/10/2022,20220910,CUS00868,4,EMP0079,Fawry,Completed,120,70
ORD0005823,9/10/2022,20220910,CUS01518,1,EMP0012,Fawry,Completed,332.5,170
ORD0004769,9/10/2022,20220910,CUS01483,1,EMP0010,Credit Card,Completed,5928,4170
ORD0002889,9/10/2022,20220910,CUS00036,11,EMP0167,InstaPay,Completed,1983,1010
ORD0004727,9/10/2022,20220910,CUS01650,1,EMP0024,Vodafone Cash,Completed,763,390
ORD0007700,9/10/2022,20220910,CUS02774,3,EMP0062,Debit Card,Completed,1090,660
ORD0000823,9/10/2022,20220910,CUS00029,11,EMP0168,InstaPay,Completed,408,240
ORD0009613,9/10/2022,20220910,CUS00726,2,EMP0047,Debit Card,Cancelled,888.5,440
ORD0004173,9/10/2022,20220910,CUS01492,3,EMP0065,Fawry,Completed,17817.5,15220
ORD0000082,9/10/2022,20220910,CUS00897,12,EMP0182,Fawry,Completed,252,140
ORD0001630,9/10/2022,20220910,CUS00733,5,EMP0107,Credit Card,Completed,1872,1080
ORD0003635,9/10/2022,20220910,CUS02916,7,EMP0133,Fawry,Completed,1760,1330
ORD0008430,9/10/2022,20220910,CUS00914,5,EMP0098,Debit Card,Completed,15751,14880
ORD0005303,9/11/2022,20220911,CUS02900,8,EMP0140,Cash,Completed,2979,1680
ORD0010043,9/11/2022,20220911,CUS00615,14,EMP0196,Debit Card,Completed,10200,8000
ORD0004208,9/11/2022,20220911,CUS02217,4,EMP0082,Fawry,Completed,300,140
ORD0011124,9/11/2022,20220911,CUS02911,3,EMP0071,Credit Card,Completed,16020,14200
ORD0005067,9/11/2022,20220911,CUS02946,5,EMP0104,InstaPay,Completed,1441,740
ORD0011099,9/11/2022,20220911,CUS01551,8,EMP0138,InstaPay,Completed,900,480
ORD0004578,9/11/2022,20220911,CUS01708,9,EMP0151,Credit Card,Completed,2240,1080
ORD0011460,9/11/2022,20220911,CUS02426,10,EMP0161,Debit Card,Completed,1740,870
ORD0001622,9/11/2022,20220911,CUS01981,10,EMP0158,Cash,Completed,39726,31570
ORD0001089,9/11/2022,20220911,CUS02574,12,EMP0181,Debit Card,Returned,1032,500
ORD0010822,9/11/2022,20220911,CUS00826,2,EMP0047,Cash,Completed,15670,12330
ORD0004894,9/11/2022,20220911,CUS00535,4,EMP0086,Fawry,Completed,504,280
ORD0004036,9/11/2022,20220911,CUS02286,11,EMP0166,Credit Card,Completed,429,210
ORD0011850,9/12/2022,20220912,CUS00555,4,EMP0084,Vodafone Cash,Returned,2462.5,1350
ORD0000813,9/12/2022,20220912,CUS01901,2,EMP0053,InstaPay,Completed,1065,560
ORD0011898,9/12/2022,20220912,CUS01925,2,EMP0048,InstaPay,Completed,12631,11870
ORD0004447,9/12/2022,20220912,CUS02032,6,EMP0114,Vodafone Cash,Returned,190,90
ORD0003965,9/12/2022,20220912,CUS02067,3,EMP0059,InstaPay,Completed,790.5,430
ORD0005950,9/12/2022,20220912,CUS01356,6,No_Employee_id,Cash,Completed,1760,880
ORD0007412,9/12/2022,20220912,CUS01160,10,EMP0153,InstaPay,Cancelled,702,360
ORD0007917,9/12/2022,20220912,CUS01491,1,EMP0022,Cash,Completed,176,100
ORD0005734,9/12/2022,20220912,CUS02115,4,EMP0082,InstaPay,Completed,420,200
ORD0010528,9/12/2022,20220912,CUS00907,3,EMP0064,Credit Card,Completed,962.5,510
ORD0005807,9/12/2022,20220912,CUS02857,4,EMP0080,Fawry,Completed,5326,4140
ORD0006840,9/12/2022,20220912,CUS02085,11,EMP0169,Cash,Completed,300,180
ORD0006679,9/13/2022,20220913,CUS02882,5,No_Employee_id,InstaPay,Completed,161,110
ORD0001245,9/13/2022,20220913,CUS00897,4,EMP0080,Debit Card,Completed,1310.5,640
ORD0001014,9/13/2022,20220913,CUS00873,2,EMP0046,Cash,Completed,340,160
ORD0004044,9/13/2022,20220913,CUS00186,2,EMP0040,InstaPay,Completed,230,110
ORD0008600,9/13/2022,20220913,CUS02103,7,EMP0128,Cash,Completed,234,120
ORD0003613,9/13/2022,20220913,CUS01944,2,EMP0051,Debit Card,Completed,1146,580
ORD0004787,9/13/2022,20220913,CUS01169,3,No_Employee_id,InstaPay,Completed,465.5,240
ORD0006591,9/13/2022,20220913,CUS02516,5,EMP0105,Debit Card,Returned,5000,4000
ORD0006315,9/13/2022,20220913,CUS02758,6,EMP0115,Debit Card,Completed,2592,1380
ORD0008292,9/13/2022,20220913,CUS02467,3,EMP0076,Debit Card,Completed,1224,640
ORD0002521,9/13/2022,20220913,CUS00389,11,EMP0169,Cash,Completed,310,160
ORD0008086,9/13/2022,20220913,CUS01142,4,EMP0091,Fawry,Completed,675,340
ORD0001306,9/14/2022,20220914,CUS00498,1,EMP0009,InstaPay,Completed,1214,650
ORD0007964,9/14/2022,20220914,CUS00054,3,EMP0075,Fawry,Completed,1178,560
ORD0008596,9/14/2022,20220914,CUS00926,11,EMP0168,Vodafone Cash,Completed,1100,660
ORD0002765,9/14/2022,20220914,CUS02832,12,EMP0181,Cash,Completed,2930,1460
ORD0004375,9/15/2022,20220915,CUS01125,1,EMP0018,Debit Card,Completed,490,270
ORD0010646,9/15/2022,20220915,CUS01114,6,EMP0125,Vodafone Cash,Cancelled,3870,3040
ORD0003244,9/15/2022,20220915,CUS00126,9,EMP0151,Credit Card,Completed,14900,11900
ORD0001196,9/15/2022,20220915,CUS02743,2,EMP0032,Fawry,Completed,243,130
ORD0005574,9/15/2022,20220915,CUS02086,3,EMP0067,Credit Card,Completed,1506,740
ORD0004472,9/15/2022,20220915,CUS02665,1,EMP0026,Credit Card,Completed,884,450
ORD0003538,9/15/2022,20220915,CUS00931,12,EMP0184,Credit Card,Completed,6937,5190
ORD0008520,9/15/2022,20220915,CUS02787,12,EMP0178,Cash,Completed,1764,960
ORD0010138,9/15/2022,20220915,CUS01610,1,EMP0019,Fawry,Completed,1974.5,980
ORD0003129,9/15/2022,20220915,CUS01026,2,EMP0033,Vodafone Cash,Completed,712.5,370
ORD0008996,9/15/2022,20220915,CUS00490,1,EMP0006,Fawry,Completed,912,490
ORD0008671,9/15/2022,20220915,CUS01873,3,EMP0073,Vodafone Cash,Completed,260,120
ORD0006916,9/16/2022,20220916,CUS01344,14,EMP0197,Vodafone Cash,Completed,340,170
ORD0007954,9/16/2022,20220916,CUS01446,1,EMP0004,Credit Card,Returned,632.5,330
ORD0006781,9/16/2022,20220916,CUS02864,3,EMP0055,Vodafone Cash,Completed,600,280
ORD0004425,9/16/2022,20220916,CUS00513,4,EMP0089,Debit Card,Completed,2210,2000
ORD0005704,9/16/2022,20220916,CUS00628,2,EMP0039,Cash,Completed,15870,13280
ORD0009521,9/16/2022,20220916,CUS02208,1,EMP0003,Debit Card,Completed,680,340
ORD0010857,9/16/2022,20220916,CUS02692,1,EMP0001,Fawry,Completed,1170,940
ORD0011449,9/16/2022,20220916,CUS01215,5,EMP0112,Cash,Completed,221,130
ORD0006020,9/16/2022,20220916,CUS00488,7,EMP0128,Debit Card,Completed,1790,870
ORD0010983,9/16/2022,20220916,CUS02785,2,No_Employee_id,Fawry,Completed,3040,2260
ORD0007259,9/16/2022,20220916,CUS02217,12,No_Employee_id,Debit Card,Completed,43600,34800
ORD0010598,9/16/2022,20220916,CUS01855,2,EMP0029,Debit Card,Returned,597.5,310
ORD0003664,9/16/2022,20220916,CUS00335,10,EMP0154,Cash,Completed,881,470
ORD0007561,9/16/2022,20220916,CUS02165,1,EMP0015,Credit Card,Completed,1205.5,600
ORD0001859,9/16/2022,20220916,CUS01270,13,No_Employee_id,Credit Card,Completed,6416.5,5230
ORD0008073,9/16/2022,20220916,CUS00124,3,No_Employee_id,InstaPay,Completed,1713,950
ORD0010442,9/17/2022,20220917,CUS02437,10,EMP0161,InstaPay,Completed,1480.5,810
ORD0002650,9/17/2022,20220917,CUS01185,6,No_Employee_id,Credit Card,Returned,1260,620
ORD0000137,9/17/2022,20220917,CUS02556,10,EMP0160,Cash,Completed,432,240
ORD0005202,9/17/2022,20220917,CUS01205,4,EMP0088,Debit Card,Completed,665,340
ORD0010363,9/17/2022,20220917,CUS00839,3,EMP0060,Vodafone Cash,Cancelled,3868,3450
ORD0005363,9/17/2022,20220917,CUS00042,2,EMP0051,Vodafone Cash,Completed,9760,9800
ORD0007366,9/17/2022,20220917,CUS00147,3,EMP0071,InstaPay,Completed,14386.5,10200
ORD0001665,9/17/2022,20220917,CUS02073,11,EMP0168,Debit Card,Completed,5835.5,4150
ORD0006482,9/17/2022,20220917,CUS02288,3,EMP0071,Debit Card,Completed,918,540
ORD0006769,9/17/2022,20220917,CUS02532,15,EMP0211,Credit Card,Completed,555,280
ORD0007079,9/17/2022,20220917,CUS01397,1,EMP0001,Fawry,Completed,2143,1090
ORD0006224,9/17/2022,20220917,CUS00780,2,EMP0046,Credit Card,Completed,1102,570
ORD0009807,9/17/2022,20220917,CUS01360,2,EMP0038,Fawry,Completed,1680,800
ORD0002317,9/17/2022,20220917,CUS00068,3,EMP0055,Credit Card,Cancelled,520,260
ORD0000543,9/17/2022,20220917,CUS00952,2,EMP0048,Debit Card,Completed,985,490
ORD0010878,9/17/2022,20220917,CUS01474,3,EMP0076,Debit Card,Completed,72,40
ORD0001780,9/18/2022,20220918,CUS01144,2,EMP0045,Fawry,Completed,936,500
ORD0010280,9/18/2022,20220918,CUS00284,12,No_Employee_id,Fawry,Returned,873,480
ORD0003922,9/18/2022,20220918,CUS02441,1,EMP0013,Debit Card,Returned,24759,21260
ORD0005821,9/18/2022,20220918,CUS01405,1,EMP0020,Debit Card,Completed,1151.5,550
ORD0004687,9/18/2022,20220918,CUS02579,10,EMP0153,Credit Card,Completed,178.5,100
ORD0000800,9/18/2022,20220918,CUS02082,6,EMP0123,Fawry,Completed,342,180
ORD0008274,9/19/2022,20220919,CUS00905,1,EMP0016,Vodafone Cash,Cancelled,120,70
ORD0006206,9/19/2022,20220919,CUS02866,1,EMP0027,Debit Card,Completed,238,140
ORD0009123,9/19/2022,20220919,CUS02670,6,No_Employee_id,Vodafone Cash,Completed,5427,4760
ORD0008459,9/19/2022,20220919,CUS00667,13,EMP0188,Credit Card,Returned,2120,1140
ORD0005505,9/19/2022,20220919,CUS01169,2,EMP0040,InstaPay,Completed,1585,810
ORD0004829,9/19/2022,20220919,CUS00410,6,EMP0115,Credit Card,Completed,1110,550
ORD0003680,9/19/2022,20220919,CUS00846,5,EMP0108,InstaPay,Returned,600,310
ORD0002824,9/19/2022,20220919,CUS00301,9,EMP0150,Cash,Completed,690,330
ORD0008672,9/20/2022,20220920,CUS00267,2,EMP0048,Vodafone Cash,Completed,1022.5,540
ORD0003297,9/20/2022,20220920,CUS02829,3,EMP0077,Credit Card,Completed,1068,560
ORD0000300,9/20/2022,20220920,CUS01887,11,EMP0166,Fawry,Completed,224,140
ORD0002027,9/20/2022,20220920,CUS01692,2,EMP0049,Credit Card,Completed,340,170
ORD0006725,9/20/2022,20220920,CUS01911,1,EMP0019,InstaPay,Returned,370,180
ORD0011136,9/20/2022,20220920,CUS00186,3,EMP0057,Fawry,Completed,704,350
ORD0004541,9/20/2022,20220920,CUS02499,2,EMP0053,Fawry,Completed,510,500
ORD0006252,9/20/2022,20220920,CUS02619,7,EMP0129,Vodafone Cash,Completed,1224,640
ORD0000606,9/21/2022,20220921,CUS01803,2,EMP0031,Fawry,Completed,14015,10920
ORD0002129,9/21/2022,20220921,CUS02589,3,EMP0059,Vodafone Cash,Completed,832,500
ORD0011278,9/21/2022,20220921,CUS02299,5,EMP0099,InstaPay,Completed,5110,4160
ORD0006444,9/21/2022,20220921,CUS02491,3,EMP0074,Credit Card,Completed,23200,21380
ORD0003331,9/21/2022,20220921,CUS01831,1,EMP0012,Fawry,Completed,396,220
ORD0008543,9/21/2022,20220921,CUS02590,11,EMP0171,Credit Card,Completed,540,240
ORD0008705,9/21/2022,20220921,CUS01354,2,EMP0048,Cash,Completed,27810,24580
ORD0005283,9/21/2022,20220921,CUS00263,12,EMP0174,Vodafone Cash,Returned,1288,680
ORD0011376,9/21/2022,20220921,CUS02626,11,EMP0165,InstaPay,Completed,1162.5,550
ORD0004298,9/22/2022,20220922,CUS00532,5,EMP0101,Debit Card,Completed,1190,680
ORD0003836,9/22/2022,20220922,CUS00342,2,EMP0033,Credit Card,Returned,10775,9070
ORD0008629,9/22/2022,20220922,CUS01210,3,EMP0072,Fawry,Completed,3916,3100
ORD0000663,9/22/2022,20220922,CUS00451,1,EMP0018,Debit Card,Completed,980,520
ORD0008900,9/22/2022,20220922,CUS00622,1,EMP0017,Cash,Completed,18198,15920
ORD0010927,9/22/2022,20220922,CUS01519,1,EMP0015,Cash,Completed,1380,660
ORD0005035,9/22/2022,20220922,CUS01665,11,EMP0165,Vodafone Cash,Completed,680,320
ORD0000356,9/22/2022,20220922,CUS01548,1,EMP0005,Cash,Completed,7600,6400
ORD0001734,9/23/2022,20220923,CUS00453,13,EMP0187,Vodafone Cash,Completed,3203,1640
ORD0005099,9/23/2022,20220923,CUS01227,4,EMP0092,Credit Card,Completed,11250,12000
ORD0002380,9/23/2022,20220923,CUS01395,2,No_Employee_id,Fawry,Completed,4291,2770
ORD0005578,9/23/2022,20220923,CUS00381,2,EMP0037,Fawry,Completed,1175.5,590
ORD0002802,9/23/2022,20220923,CUS00565,1,EMP0022,Credit Card,Completed,1080,510
ORD0001950,9/23/2022,20220923,CUS02886,12,EMP0179,Debit Card,Completed,1059,530
ORD0003343,9/23/2022,20220923,CUS01687,7,EMP0135,Credit Card,Completed,3904,2310
ORD0006164,9/23/2022,20220923,CUS01552,3,EMP0066,Debit Card,Returned,480,240
ORD0009643,9/23/2022,20220923,CUS02822,10,EMP0160,Fawry,Completed,718,360
ORD0009050,9/23/2022,20220923,CUS00618,2,EMP0029,Fawry,Completed,240,110
ORD0008378,9/23/2022,20220923,CUS01330,4,EMP0091,Cash,Completed,14535,12140
ORD0000501,9/23/2022,20220923,CUS00336,3,EMP0055,Cash,Returned,1992,1190
ORD0011680,9/23/2022,20220923,CUS01700,12,No_Employee_id,Vodafone Cash,Completed,2494,1300
ORD0007167,9/23/2022,20220923,CUS01542,4,EMP0080,Debit Card,Completed,34769,36780
ORD0002122,9/23/2022,20220923,CUS02922,13,EMP0186,Debit Card,Completed,153,80
ORD0008731,9/24/2022,20220924,CUS00785,8,EMP0137,Vodafone Cash,Completed,10967,11050
ORD0001023,9/24/2022,20220924,CUS01172,7,EMP0134,InstaPay,Completed,198,100
ORD0011866,9/24/2022,20220924,CUS02992,1,EMP0026,Cash,Completed,130,60
ORD0006941,9/24/2022,20220924,CUS00433,14,EMP0198,Credit Card,Completed,144,70
ORD0002269,9/24/2022,20220924,CUS00924,12,EMP0178,Credit Card,Returned,540,300
ORD0001156,9/24/2022,20220924,CUS01417,1,EMP0019,Credit Card,Completed,548,300
ORD0003725,9/25/2022,20220925,CUS01693,6,EMP0123,Debit Card,Completed,450,220
ORD0001450,9/25/2022,20220925,CUS01357,9,EMP0149,Cash,Completed,1620,1340
ORD0005434,9/25/2022,20220925,CUS01019,12,EMP0180,Cash,Completed,184,110
ORD0000574,9/25/2022,20220925,CUS02366,15,EMP0206,Credit Card,Cancelled,180,80
ORD0002994,9/25/2022,20220925,CUS02353,5,EMP0096,Vodafone Cash,Completed,755,420
ORD0007138,9/25/2022,20220925,CUS01315,7,EMP0129,Debit Card,Completed,37914.5,31950
ORD0000805,9/25/2022,20220925,CUS00658,2,EMP0053,Cash,Completed,357,190
ORD0010497,9/25/2022,20220925,CUS00285,13,EMP0192,InstaPay,Completed,1887,960
ORD0011498,9/26/2022,20220926,CUS00587,4,EMP0087,Cash,Completed,90,40
ORD0008447,9/26/2022,20220926,CUS00217,13,EMP0192,Fawry,Completed,1840,900
ORD0007288,9/26/2022,20220926,CUS02445,1,EMP0022,Fawry,Completed,791,430
ORD0004443,9/26/2022,20220926,CUS01695,1,EMP0012,Debit Card,Completed,1244,670
ORD0006329,9/26/2022,20220926,CUS02485,3,EMP0062,Credit Card,Completed,218.5,110
ORD0000796,9/26/2022,20220926,CUS00573,7,EMP0135,Debit Card,Completed,297,160
ORD0007531,9/26/2022,20220926,CUS02354,10,EMP0160,Fawry,Completed,630,300
ORD0003302,9/26/2022,20220926,CUS00683,4,EMP0088,Debit Card,Completed,440,200
ORD0001119,9/26/2022,20220926,CUS01331,2,EMP0031,Cash,Completed,1342.5,690
ORD0010250,9/26/2022,20220926,CUS02435,5,EMP0101,Vodafone Cash,Completed,576,330
ORD0005591,9/26/2022,20220926,CUS02359,12,EMP0175,Debit Card,Completed,243,130
ORD0011440,9/26/2022,20220926,CUS02385,3,EMP0057,Fawry,Completed,7265,5810
ORD0007661,9/26/2022,20220926,CUS02765,4,EMP0081,Credit Card,Completed,340,160
ORD0002767,9/26/2022,20220926,CUS01875,2,EMP0035,Cash,Cancelled,126,70
ORD0010406,9/26/2022,20220926,CUS01354,3,EMP0070,Vodafone Cash,Completed,2393.5,1230
ORD0008711,9/27/2022,20220927,CUS01196,12,EMP0175,Cash,Completed,3390,1920
ORD0001525,9/27/2022,20220927,CUS02059,11,EMP0167,Debit Card,Completed,3312,2760
ORD0000591,9/27/2022,20220927,CUS00090,14,EMP0194,Vodafone Cash,Completed,199.5,100
ORD0000428,9/27/2022,20220927,CUS01160,7,EMP0128,Cash,Completed,15210,12100
ORD0011723,9/27/2022,20220927,CUS01033,3,EMP0066,Cash,Completed,13200,10500
ORD0010564,9/27/2022,20220927,CUS00387,6,EMP0114,Fawry,Completed,1188,600
ORD0009485,9/27/2022,20220927,CUS02636,9,EMP0151,Credit Card,Completed,652.5,340
ORD0011088,9/27/2022,20220927,CUS01771,3,EMP0055,Debit Card,Completed,195.5,110
ORD0004257,9/27/2022,20220927,CUS02062,1,EMP0007,Debit Card,Completed,1020,570
ORD0008419,9/27/2022,20220927,CUS00756,10,EMP0162,Cash,Completed,1781,940
ORD0008841,9/28/2022,20220928,CUS00039,1,EMP0001,InstaPay,Completed,475,230
ORD0006245,9/28/2022,20220928,CUS00371,5,EMP0095,InstaPay,Completed,1254,620
ORD0005224,9/28/2022,20220928,CUS02142,13,EMP0189,InstaPay,Cancelled,897,560
ORD0001065,9/28/2022,20220928,CUS02423,12,EMP0174,InstaPay,Completed,255,140
ORD0002478,9/28/2022,20220928,CUS02049,8,EMP0144,Vodafone Cash,Returned,50220,44700
ORD0003059,9/28/2022,20220928,CUS01765,12,EMP0177,Vodafone Cash,Completed,700,340
ORD0007184,9/28/2022,20220928,CUS01602,3,EMP0078,Credit Card,Completed,2332,1320
ORD0007316,9/28/2022,20220928,CUS01297,5,EMP0105,Debit Card,Completed,715,350
ORD0008070,9/28/2022,20220928,CUS02339,5,No_Employee_id,Cash,Completed,760,360
ORD0008077,9/28/2022,20220928,CUS00349,4,EMP0087,Vodafone Cash,Completed,2450,1340
ORD0000354,9/28/2022,20220928,CUS01219,5,EMP0103,Vodafone Cash,Completed,1368,720
ORD0000735,9/29/2022,20220929,CUS00521,2,EMP0054,Cash,Cancelled,279,150
ORD0009918,9/29/2022,20220929,CUS02888,6,EMP0114,Credit Card,Completed,380,190
ORD0004734,9/29/2022,20220929,CUS01065,11,EMP0168,Debit Card,Completed,1590,780
ORD0004969,9/29/2022,20220929,CUS01472,4,No_Employee_id,Credit Card,Completed,1437.5,710
ORD0000305,9/29/2022,20220929,CUS00105,2,EMP0053,Vodafone Cash,Completed,646,320
ORD0003815,9/29/2022,20220929,CUS02499,5,EMP0096,Vodafone Cash,Returned,1397,740
ORD0008741,9/29/2022,20220929,CUS02052,3,EMP0077,Cash,Completed,368,220
ORD0011533,9/29/2022,20220929,CUS00398,1,EMP0020,Cash,Completed,784,420
ORD0006438,9/29/2022,20220929,CUS02799,2,EMP0030,Vodafone Cash,Completed,762,580
ORD0001893,9/29/2022,20220929,CUS02686,6,EMP0126,Fawry,Completed,418,210
ORD0007395,9/29/2022,20220929,CUS02543,1,No_Employee_id,Debit Card,Completed,230,110
ORD0010816,9/29/2022,20220929,CUS02400,2,EMP0036,InstaPay,Completed,142.5,70
ORD0009798,9/29/2022,20220929,CUS02513,5,EMP0105,Credit Card,Completed,1914.5,1080
ORD0005154,9/30/2022,20220930,CUS02149,14,EMP0197,Debit Card,Completed,870,440
ORD0001478,9/30/2022,20220930,CUS02914,3,No_Employee_id,Debit Card,Completed,6272,5060
ORD0004600,9/30/2022,20220930,CUS00634,3,EMP0057,Fawry,Completed,142.5,90
ORD0000369,9/30/2022,20220930,CUS00905,2,EMP0032,InstaPay,Completed,1536,780
ORD0000375,9/30/2022,20220930,CUS01342,11,EMP0173,Vodafone Cash,Completed,2070,1680
ORD0001673,9/30/2022,20220930,CUS01356,9,EMP0149,Fawry,Returned,610,300
ORD0011901,9/30/2022,20220930,CUS01266,1,EMP0009,Vodafone Cash,Completed,880,440
ORD0010095,9/30/2022,20220930,CUS00329,13,No_Employee_id,Vodafone Cash,Completed,240,110
ORD0004638,9/30/2022,20220930,CUS02424,6,EMP0121,Debit Card,Completed,1145,610
ORD0007447,9/30/2022,20220930,CUS02846,4,EMP0081,Fawry,Completed,810,390
ORD0000784,9/30/2022,20220930,CUS02886,11,EMP0165,Cash,Completed,1246,650
ORD0003054,9/30/2022,20220930,CUS02673,4,EMP0087,Credit Card,Cancelled,1010,480
ORD0008617,10/1/2022,20221001,CUS00417,3,EMP0060,Cash,Completed,266,140
ORD0010823,10/1/2022,20221001,CUS00137,15,EMP0209,Debit Card,Completed,10685.5,9130
ORD0005104,10/1/2022,20221001,CUS00099,1,EMP0010,Cash,Completed,1830,900
ORD0010806,10/1/2022,20221001,CUS00255,1,EMP0009,Fawry,Completed,450,270
ORD0003027,10/1/2022,20221001,CUS02587,12,EMP0176,Fawry,Completed,2170,1120
ORD0008823,10/1/2022,20221001,CUS02390,4,EMP0092,Fawry,Completed,756,420
ORD0008090,10/1/2022,20221001,CUS02443,7,EMP0132,Fawry,Completed,970,490
ORD0000811,10/1/2022,20221001,CUS01590,8,EMP0141,Fawry,Returned,6925,6930
ORD0000036,10/1/2022,20221001,CUS00650,3,EMP0061,Fawry,Completed,680,400
ORD0002406,10/1/2022,20221001,CUS00853,13,EMP0190,Fawry,Returned,606,300
ORD0005234,10/1/2022,20221001,CUS02155,6,EMP0114,InstaPay,Returned,993,490
ORD0006969,10/1/2022,20221001,CUS02500,10,EMP0159,Vodafone Cash,Completed,3380,2730
ORD0003887,10/1/2022,20221001,CUS02244,2,EMP0031,Fawry,Cancelled,340,200
ORD0009179,10/1/2022,20221001,CUS02649,5,EMP0109,Credit Card,Completed,933,460
ORD0002062,10/1/2022,20221001,CUS00363,13,EMP0187,InstaPay,Completed,1134,580
ORD0009170,10/1/2022,20221001,CUS02687,3,EMP0061,Debit Card,Completed,5582,2790
ORD0005407,10/1/2022,20221001,CUS02654,1,EMP0010,InstaPay,Completed,6036,4770
ORD0005567,10/1/2022,20221001,CUS02994,13,EMP0185,Vodafone Cash,Completed,2610,1300
